"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSAIP01","ASSDEM01","ASSDEM02","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","CNGREP02","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_2_N","PR_2_Y","PR_32_N","PR_32_Y","PR_33_N","PR_33_Y","PR_34_N","PR_34_Y","PR_35_N","PR_35_Y","PR_36_N","PR_36_Y","PR_3_N","PR_3_Y","PR_4_N","PR_4_Y","PR_5_N","PR_5_Y","PR_6_N","PR_6_Y","SENDEM01","SENDEM02","SENREP01","SENREP02","USPDEM01","USPREP01","USSDEM01","USSREP01"
"38","7715","17","11","11","2","1064","0","0","0","0","0","0","0","0","0","947","0","0","0","0","0","0","0","0","0","0","0","0","728","0","111","0","763","0","0","123","0","8","806","14","3","7","91","208","666","275","612","564","300","472","354","214","640","276","583","97","793","176","707","371","492","274","580","709","0","146","0","767","109","769","113"
"38","7716","17","11","11","2","1129","0","0","0","0","0","0","0","0","0","1009","0","0","0","0","0","0","0","0","0","0","0","0","817","0","111","0","810","0","0","147","0","9","857","15","2","1","111","232","722","319","641","637","301","532","384","246","700","343","601","123","851","201","759","426","520","320","624","768","0","158","0","839","117","847","117"
"38","7717","17","11","11","2","1027","0","0","0","0","0","0","0","0","0","820","0","0","0","0","0","0","0","0","0","0","0","0","548","0","163","0","561","0","0","192","0","8","609","15","3","4","159","245","518","297","458","537","224","330","395","185","556","212","550","146","618","202","552","384","374","310","435","539","0","197","0","586","155","593","155"
"38","7718","17","11","11","2","916","0","0","0","0","0","0","0","0","0","747","0","0","0","0","0","0","0","0","0","0","0","0","541","0","136","0","563","0","0","144","0","7","589","10","3","3","123","212","479","233","450","475","203","364","294","208","473","222","460","129","569","179","514","341","330","275","398","515","0","175","0","565","135","566","140"
"38","7719","17","11","11","2","1029","0","0","0","0","0","0","0","0","0","893","0","0","0","0","0","0","0","0","0","0","0","0","644","0","168","0","671","0","0","178","0","11","711","11","2","4","133","281","558","303","535","590","232","440","356","264","549","281","549","118","722","206","634","425","401","333","490","617","0","203","0","672","172","674","169"
"38","7801","17","11","11","2","1095","0","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","0","0","0","0","0","0","0","856","0","72","0","876","0","0","74","0","10","933","13","4","3","37","189","760","227","717","645","285","500","407","206","720","359","574","37","941","125","833","335","600","243","683","858","0","74","0","914","54","921","52"
"38","7802","17","11","11","2","1153","0","0","0","0","0","0","0","0","0","1041","0","0","0","0","0","0","0","0","0","0","0","0","887","0","73","0","896","0","0","92","0","5","940","13","4","4","59","173","806","229","750","618","369","545","396","200","764","416","557","40","966","121","875","278","702","240","738","878","0","94","0","911","75","917","74"
"38","7803","17","11","11","2","1043","0","0","0","0","0","0","0","0","0","917","0","0","0","0","0","0","0","0","0","0","0","0","801","0","52","0","818","0","0","55","0","3","852","14","3","6","27","142","724","168","693","528","327","519","299","203","644","396","450","15","878","82","794","263","592","163","682","800","0","65","0","834","38","837","36"
"38","7804","17","11","11","2","983","0","0","0","0","0","0","0","0","0","875","0","0","0","0","0","0","0","0","0","0","0","0","743","0","58","0","756","0","0","64","0","6","794","15","3","8","38","115","707","156","666","432","392","501","290","167","634","388","421","27","814","91","736","210","609","158","653","731","0","77","0","762","53","775","50"
"38","7805","17","11","11","2","1192","0","0","0","0","0","0","0","0","0","1052","0","0","0","0","0","0","0","0","0","0","0","0","920","0","46","0","928","0","0","51","0","3","979","21","5","4","29","115","882","195","793","555","424","592","357","196","772","503","473","19","998","80","917","259","725","151","837","908","0","56","0","935","41","944","44"
"38","7806","17","11","11","2","1082","0","0","0","0","0","0","0","0","0","914","0","0","0","0","0","0","0","0","0","0","0","0","761","0","57","0","770","0","0","75","0","2","818","18","1","12","48","108","744","141","713","384","473","490","329","109","728","426","417","61","806","78","782","158","689","154","684","755","0","76","0","768","62","777","68"
"38","7807","17","11","11","2","1108","0","0","0","0","0","0","0","0","0","969","0","0","0","0","0","0","0","0","0","0","0","0","812","0","70","0","816","0","0","95","0","6","865","16","3","4","57","107","795","152","753","410","484","484","373","143","731","396","488","44","887","79","829","167","721","182","717","798","0","95","0","826","73","832","69"
"38","7808","17","11","11","2","1062","0","0","0","0","0","0","0","0","0","957","0","0","0","0","0","0","0","0","0","0","0","0","807","0","64","0","826","0","0","81","0","2","876","6","6","11","41","138","767","205","698","509","379","472","380","158","717","377","497","28","900","109","801","259","626","216","669","801","0","87","0","833","58","848","57"
"38","7809","17","11","11","2","1053","0","0","0","0","0","0","0","0","0","937","0","0","0","0","0","0","0","0","0","0","0","0","826","0","57","0","830","0","0","67","0","5","861","14","3","6","43","156","734","184","711","526","363","543","327","195","678","414","470","37","880","104","796","246","635","208","665","813","0","77","0","844","52","851","51"
"38","7811","17","11","11","2","963","0","0","0","0","0","0","0","0","0","867","0","0","0","0","0","0","0","0","0","0","0","0","762","0","54","0","760","0","0","72","0","0","799","14","1","5","36","131","689","169","652","399","409","481","297","143","660","390","420","30","810","101","725","218","582","174","631","752","0","67","0","777","54","782","52"
"38","7812","17","11","11","2","1202","0","0","0","0","0","0","0","0","0","1044","0","0","0","0","0","0","0","0","0","0","0","0","919","0","36","0","919","0","0","61","0","3","966","20","5","9","31","140","856","164","831","486","501","587","369","156","805","472","500","18","998","89","914","212","770","192","801","910","0","55","0","926","43","938","43"
"38","7813","17","11","11","2","1290","0","0","0","0","0","0","0","0","0","1107","0","0","0","0","0","0","0","0","0","0","0","0","941","0","73","0","937","0","0","90","0","4","994","25","3","11","56","129","919","176","873","463","574","645","352","164","844","498","520","46","1025","93","966","215","814","170","858","920","0","79","0","962","73","972","69"
"38","7814","17","11","11","2","1034","0","0","0","0","0","0","0","0","0","886","0","0","0","0","0","0","0","0","0","0","0","0","759","0","54","0","750","0","0","60","0","4","798","19","3","13","39","104","728","142","700","363","467","491","308","131","681","425","399","27","834","74","765","179","648","138","689","747","0","72","0","769","52","771","53"
"38","7815","17","11","11","2","1205","0","0","0","0","0","0","0","0","0","1062","0","0","0","0","0","0","0","0","0","0","0","0","915","0","70","0","914","0","0","96","0","13","947","20","6","4","55","146","862","171","835","466","527","599","377","133","846","498","488","57","973","101","910","209","790","179","810","896","0","90","0","914","83","923","75"
"38","7816","17","11","11","2","1051","0","0","0","0","0","0","0","0","0","866","0","0","0","0","0","0","0","0","0","0","0","0","726","0","52","0","755","0","0","53","0","4","789","17","2","5","39","128","686","162","652","410","395","464","305","131","674","391","415","34","802","83","738","193","610","170","638","714","0","64","0","752","47","756","49"
"38","7817","17","11","11","2","1064","0","0","0","0","0","0","0","0","0","916","0","0","0","0","0","0","0","0","0","0","0","0","774","0","55","0","775","0","0","64","0","5","811","22","1","13","42","127","738","152","703","379","473","537","287","133","705","461","368","41","838","94","784","182","680","145","706","770","0","68","0","773","56","787","56"
"38","7818","17","11","11","2","911","0","0","0","0","0","0","0","0","0","804","0","0","0","0","0","0","0","0","0","0","0","0","665","0","68","0","658","0","0","87","0","6","722","9","3","4","57","155","598","186","568","395","351","409","294","142","592","286","451","44","730","105","649","232","503","201","525","646","0","95","0","680","71","688","70"
"38","7819","17","11","11","2","925","0","0","0","0","0","0","0","0","0","846","0","0","0","0","0","0","0","0","0","0","0","0","687","0","89","0","705","0","0","101","0","2","745","19","6","3","58","161","642","197","616","500","302","437","339","189","589","314","472","46","775","117","698","271","529","205","593","701","0","92","0","720","78","723","81"
"38","7821","17","11","11","2","1151","0","0","0","0","0","0","0","0","0","1033","0","0","0","0","0","0","0","0","0","0","0","0","893","0","59","0","903","0","0","75","0","7","955","13","4","6","30","155","828","193","790","567","411","571","372","179","778","447","525","27","980","115","879","260","708","206","768","873","0","88","0","929","49","928","50"
"38","7822","17","11","11","2","1033","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","0","0","0","0","0","826","0","39","0","837","0","0","45","0","1","865","13","1","9","30","154","727","156","725","456","426","524","329","166","693","431","445","17","890","115","775","228","651","176","706","811","0","61","0","833","43","842","39"
